away_line,away_line_num,away_line_odds,away_money_line_num,away_money_line_odds,away_score,away_team,date,home_line,home_line_num,home_line_odds,home_money_line_num,home_money_line_odds,home_score,home_team,id,over_num,over_odds,over_under,under_num,under_odds
-8.5,792,1.77,1045,1.15,112,亞特蘭大老鷹,20091223,+8.5,279,1.83,29,4.1,87,明尼蘇達灰狼,2106,446,1.8,201.5,285,1.8
+5.5,285,1.88,109,2.82,85,波特蘭拓荒者,20091223,-5.5,786,1.72,786,1.32,81,達拉斯小牛,2107,634,1.8,187.5,152,1.8
+8.5,413,1.85,33,4.1,99,洛杉磯快艇,20091223,-8.5,593,1.75,989,1.15,108,休士頓火箭,2108,482,1.8,194.5,228,1.8
+9.5,270,1.9,10,4.4,108,奧克拉荷馬雷霆,20091223,-9.5,886,1.71,1225,1.13,111,洛杉磯湖人,2109,648,1.7,196.5,217,1.91
+1.5,499,1.8,289,1.91,84,密爾瓦基公鹿,20091222,-1.5,637,1.8,560,1.7,81,印第安那溜馬,1101,545,1.75,198.5,284,1.85
+7.5,343,1.8,34,3.6,99,猶他爵士,20091222,-7.5,794,1.8,1070,1.2,104,奧蘭多魔術,1102,331,1.8,202.5,482,1.8
+3.5,289,1.93,141,2.45,102,沙加緬度國王,20091222,-3.5,934,1.68,837,1.42,98,芝加哥公牛,1103,167,1.74,197.5,757,1.86
+9.5,336,1.78,16,4.25,87,洛杉磯快艇,20091222,-9.5,787,1.82,1162,1.14,103,聖安東尼奧馬刺,1104,731,1.7,193.5,208,1.91
+2.5,371,1.85,235,2.05,109,克里夫蘭騎士,20091222,-2.5,909,1.75,772,1.6,91,鳳凰城太陽,1105,469,1.8,209.5,371,1.8
+2.5,335,1.8,209,2.05,92,紐奧良黃蜂,20091221,-2.5,675,1.8,571,1.6,98,多倫多暴龍,7101,199,1.8,204.5,527,1.8
-2.5,784,1.75,664,1.57,96,丹佛金塊,20091221,+2.5,276,1.85,162,2.1,102,曼斐斯灰熊,7102,512,1.7,208.5,175,1.9
+13.5,606,1.83,8,5.9,104,明尼蘇達灰狼,20091221,-13.5,340,1.77,1071,1.06,122,波士頓塞爾提克,7103,165,1.8,196.5,560,1.8
-7.5,837,1.73,965,1.26,93,洛杉磯湖人,20091221,+7.5,241,1.8,35,3.1,81,底特律活塞,7104,517,1.78,189.5,166,1.75
+4.5,238,1.92,78,2.55,102,波特蘭拓荒者,20091221,-4.5,777,1.69,780,1.39,95,邁阿密熱火,7105,548,1.8,187.5,149,1.8
-3.5,757,1.68,646,1.48,95,克里夫蘭騎士,20091221,+3.5,300,1.94,190,2.3,102,達拉斯小牛,7106,448,1.8,188.5,219,1.8
+4.5,254,2.05,127,2.55,94,夏洛特黃蜂,20091221,-4.5,795,1.6,721,1.39,98,紐約尼克,7107,632,1.71,195.5,115,1.9
+2.5,442,1.8,295,2.05,110,猶他爵士,20091220,-2.5,470,1.8,413,1.6,102,夏洛特黃蜂,6101,475,1.75,190.5,178,1.85
+8.5,412,1.85,22,4,83,波特蘭拓荒者,20091220,-8.5,428,1.75,928,1.16,92,奧蘭多魔術,6102,545,1.91,192.5,124,1.7
+3.5,109,1.75,57,2.25,112,洛杉磯快艇,20091220,-3.5,932,1.85,765,1.5,107,費城76人,6103,204,1.9,193.5,317,1.71
-4.5,881,1.76,795,1.42,98,亞特蘭大老鷹,20091220,+4.5,204,1.84,85,2.45,101,芝加哥公牛,6104,198,1.8,193.5,417,1.8
-12.5,608,1.73,1034,1.05,103,洛杉磯湖人,20091220,+12.5,287,1.8,18,6.25,84,紐澤西籃網,6105,348,1.77,196.5,233,1.77
+3.5,188,1.85,55,2.25,90,奧克拉荷馬雷霆,20091220,-3.5,783,1.75,749,1.5,95,休士頓火箭,6106,540,1.75,195.5,113,1.85
+6.5,139,1.86,21,3.15,96,沙加緬度國王,20091220,-6.5,909,1.74,899,1.26,95,密爾瓦基公鹿,6107,264,1.85,209.5,328,1.75
+11.5,457,1.9,5,5.4,99,印第安那溜馬,20091220,-11.5,381,1.71,990,1.08,100,聖安東尼奧馬刺,6108,227,1.8,204.5,354,1.8
+10.5,289,1.85,10,4.75,95,華盛頓巫師,20091220,-10.5,641,1.75,1020,1.11,121,鳳凰城太陽,6109,407,1.7,217.5,250,1.91
+8.5,183,1.98,6,4,95,紐澤西籃網,20091219,-8.5,630,1.65,895,1.16,118,多倫多暴龍,5101,371,1.75,204.5,202,1.85
+6.5,241,1.8,30,3.15,83,猶他爵士,20091219,-6.5,741,1.8,860,1.26,96,亞特蘭大老鷹,5102,438,1.71,206.5,165,1.9
+11.5,608,1.8,12,4.9,98,費城76人,20091219,-11.5,255,1.8,975,1.1,97,波士頓塞爾提克,5103,325,1.8,195.5,291,1.8
+9.5,517,1.8,15,4.25,82,密爾瓦基公鹿,20091219,-9.5,324,1.8,955,1.14,85,克里夫蘭騎士,5104,466,1.8,193.5,172,1.8
+5.5,234,1.8,61,2.73,94,印第安那溜馬,20091219,-5.5,574,1.8,652,1.34,107,曼斐斯灰熊,5105,222,1.8,209.5,299,1.8
-1.5,712,1.71,600,1.7,96,沙加緬度國王,20091219,+1.5,206,1.9,133,1.91,112,明尼蘇達灰狼,5106,215,1.8,210.5,375,1.8
-1.5,692,1.84,615,1.7,92,丹佛金塊,20091219,+1.5,267,1.7,195,1.91,98,紐奧良黃蜂,5107,324,1.77,203.5,281,1.77
+2.5,236,1.88,140,2.15,91,洛杉磯快艇,20091219,-2.5,598,1.72,540,1.55,95,紐約尼克,5108,524,1.71,202.5,133,1.9
+5.5,161,1.8,66,2.73,98,底特律活塞,20091219,-5.5,705,1.8,699,1.34,109,奧克拉荷馬雷霆,5109,282,1.8,185.5,245,1.8
+5.5,178,1.9,32,2.73,116,休士頓火箭,20091219,-5.5,772,1.71,850,1.34,108,達拉斯小牛,5110,527,1.8,198.5,140,1.8
+2.5,270,1.8,173,2.06,118,華盛頓巫師,20091219,-2.5,604,1.8,521,1.6,109,金州勇士,5111,191,1.8,221.5,476,1.8
+2.5,713,1.9,449,2.09,89,紐約尼克,20091218,-2.5,604,1.71,531,1.58,98,芝加哥公牛,4107,315,1.8,202.5,648,1.8
-3.5,1144,1.71,1019,1.5,86,奧蘭多魔術,20091218,+3.5,271,1.83,127,2.25,104,邁阿密熱火,4108,658,1.77,199.5,341,1.77
+1.5,1255,1.8,983,1.91,102,鳳凰城太陽,20091218,-1.5,232,1.8,176,1.7,105,波特蘭拓荒者,4109,834,1.7,202.5,212,1.91
+9.5,281,1.85,14,4.25,97,曼斐斯灰熊,20091217,-9.5,703,1.75,1080,1.14,110,亞特蘭大老鷹,3107,616,1.83,207.5,159,1.77
+3.5,365,1.87,187,2.32,98,夏洛特黃蜂,20091217,-3.5,549,1.73,524,1.47,101,印第安那溜馬,3108,229,1.71,192.5,366,1.9
+10.5,362,1.91,17,4.95,99,多倫多暴龍,20091217,-10.5,517,1.7,1091,1.1,118,奧蘭多魔術,3109,403,1.91,208.5,235,1.7
-5.5,509,1.8,866,1.29,108,克里夫蘭騎士,20091217,+5.5,397,1.8,56,2.95,101,費城76人,3110,601,1.68,194.5,131,1.93
-8.5,508,1.75,915,1.16,108,猶他爵士,20091217,+8.5,391,1.85,29,4,92,紐澤西籃網,3111,166,1.67,197.5,488,1.95
-5.5,859,1.8,968,1.35,107,洛杉磯湖人,20091217,+5.5,245,1.8,43,2.7,106,密爾瓦基公鹿,3112,484,1.8,198.5,184,1.8
+1.5,253,1.85,173,1.99,120,洛杉磯快艇,20091217,-1.5,647,1.75,534,1.64,95,明尼蘇達灰狼,3113,256,1.91,189.5,331,1.7
+5.5,240,1.95,69,2.95,87,底特律活塞,20091217,-5.5,670,1.67,746,1.29,95,紐奧良黃蜂,3114,256,1.8,189.5,355,1.8
-1.5,876,1.68,729,1.63,100,達拉斯小牛,20091217,+1.5,199,1.93,137,2,86,奧克拉荷馬雷霆,3115,620,1.69,192.5,114,1.92
+8.5,293,1.82,31,4,101,休士頓火箭,20091217,-8.5,680,1.78,955,1.16,111,丹佛金塊,3116,459,1.77,210.5,224,1.83
+2.5,313,1.93,173,2.15,109,華盛頓巫師,20091217,-2.5,779,1.68,669,1.55,112,沙加緬度國王,3117,162,1.8,213.5,487,1.8
-5.5,925,1.7,916,1.34,103,聖安東尼奧馬刺,20091217,+5.5,168,1.91,39,2.73,91,金州勇士,3118,232,1.77,213.5,469,1.83
+4.5,475,1.91,151,2.55,87,紐約尼克,20091216,-4.5,648,1.7,679,1.39,94,夏洛特黃蜂,2117,439,1.91,197.5,393,1.7
+14.5,661,1.8,6,7,89,紐澤西籃網,20091216,-14.5,352,1.8,1166,1.03,99,克里夫蘭騎士,2118,826,1.8,195.5,146,1.8
+6.5,708,1.8,191,3.15,95,多倫多暴龍,20091216,-6.5,380,1.8,536,1.26,115,邁阿密熱火,2119,500,1.73,205.5,261,1.87
-9.5,760,1.74,1105,1.14,96,洛杉磯湖人,20091216,+9.5,328,1.86,16,4.25,87,芝加哥公牛,2120,734,1.8,193.5,232,1.8
+5.5,696,1.93,216,2.9,96,底特律活塞,20091216,-5.5,420,1.68,559,1.3,107,休士頓火箭,2121,527,1.8,188.5,240,1.8
+1.5,336,1.8,196,1.9,104,聖安東尼奧馬刺,20091216,-1.5,882,1.8,708,1.71,116,鳳凰城太陽,2122,457,1.8,209.5,371,1.8
+6.5,564,1.91,87,3.35,88,沙加緬度國王,20091216,-6.5,527,1.7,841,1.23,95,波特蘭拓荒者,2123,501,1.7,200.5,286,1.91
+12.5,267,1.8,8,5.4,98,印第安那溜馬,20091215,-12.5,807,1.8,1187,1.08,106,奧蘭多魔術,1101,349,1.7,207.5,447,1.91
+4.5,247,1.9,126,2.45,101,金州勇士,20091215,-4.5,875,1.71,768,1.42,117,費城76人,1102,212,1.8,210.5,762,1.8
-8.5,944,1.85,1139,1.16,110,波士頓塞爾提克,20091215,+8.5,319,1.75,28,4,105,曼斐斯灰熊,1103,798,1.8,194.5,157,1.8
+8.5,799,1.71,75,3.75,90,紐奧良黃蜂,20091215,-8.5,332,1.9,895,1.18,94,達拉斯小牛,1104,659,1.8,197.5,201,1.8
+9.5,376,1.92,17,4.55,93,奧克拉荷馬雷霆,20091215,-9.5,746,1.69,1193,1.12,102,丹佛金塊,1105,791,1.7,208.5,202,1.91
+12.5,587,1.91,20,5.4,110,明尼蘇達灰狼,20091215,-12.5,573,1.7,1177,1.08,108,猶他爵士,1106,703,1.75,202.5,203,1.85
+1.5,632,1.92,422,1.98,95,華盛頓巫師,20091215,-1.5,401,1.69,333,1.65,97,洛杉磯快艇,1107,466,1.83,194.5,347,1.77
-1.5,668,1.75,488,1.67,88,休士頓火箭,20091214,+1.5,421,1.85,318,1.95,101,多倫多暴龍,7101,657,1.95,203.5,188,1.67
+12.5,268,1.7,15,5.65,107,紐澤西籃網,20091214,-12.5,846,1.91,1136,1.07,130,亞特蘭大老鷹,7102,506,1.7,195.5,292,1.91
+6.5,328,1.88,35,3.35,118,曼斐斯灰熊,20091214,-6.5,741,1.72,966,1.23,90,邁阿密熱火,7103,235,1.91,195.5,542,1.7
-3.5,982,1.71,870,1.46,102,克里夫蘭騎士,20091214,+3.5,231,1.9,114,2.35,89,奧克拉荷馬雷霆,7104,857,1.68,190.5,109,1.93
-5.5,964,1.73,975,1.31,115,聖安東尼奧馬刺,20091214,+5.5,274,1.87,64,2.85,90,洛杉磯快艇,7105,738,1.77,188.5,188,1.83
+7.5,438,1.8,57,3.75,114,印第安那溜馬,20091213,-7.5,357,1.8,706,1.18,113,華盛頓巫師,6101,150,1.8,206.5,629,1.8
+5.5,244,1.9,71,2.85,95,金州勇士,20091213,-5.5,629,1.71,689,1.31,104,底特律活塞,6102,259,1.85,205.5,409,1.75
-9.5,545,1.77,971,1.13,106,波士頓塞爾提克,20091213,+9.5,373,1.77,20,4.4,80,芝加哥公牛,6103,728,1.79,187.5,131,1.74
+6.5,230,1.95,17,3.6,97,夏洛特黃蜂,20091213,-6.5,733,1.67,972,1.2,98,達拉斯小牛,6104,669,1.8,189.5,131,1.8
+3.5,429,1.91,266,2.25,101,波特蘭拓荒者,20091213,-3.5,530,1.7,471,1.5,108,密爾瓦基公鹿,6105,707,1.71,189.5,80,1.9
+8.5,638,1.85,112,4,99,鳳凰城太陽,20091213,-8.5,328,1.75,711,1.16,105,丹佛金塊,6106,221,1.8,224.5,568,1.8
+1.5,819,1.9,664,2,94,洛杉磯湖人,20091213,-1.5,312,1.71,251,1.63,102,猶他爵士,6107,616,1.8,202.5,169,1.8
+7.5,287,1.8,35,3.75,100,明尼蘇達灰狼,20091213,-7.5,725,1.8,901,1.18,120,沙加緬度國王,6108,273,1.67,204.5,401,1.95
+3.5,275,1.85,142,2.34,91,紐澤西籃網,20091212,-3.5,678,1.75,628,1.46,107,印第安那溜馬,5101,130,1.9,199.5,685,1.71
-2.5,404,1.8,394,1.6,96,休士頓火箭,20091212,+2.5,592,1.8,338,2.06,91,費城76人,5102,333,1.8,194.5,239,1.8
-4.5,875,1.91,739,1.46,111,亞特蘭大老鷹,20091212,+4.5,194,1.7,112,2.35,89,多倫多暴龍,5103,678,1.8,209.5,112,1.8
+1.5,648,1.69,507,1.8,106,達拉斯小牛,20091212,-1.5,320,1.92,245,1.8,93,邁阿密熱火,5104,532,1.71,194.5,147,1.9
+4.5,428,1.9,238,2.45,91,金州勇士,20091212,-4.5,491,1.71,480,1.42,96,芝加哥公牛,5105,120,1.9,213.5,637,1.71
+9.5,305,1.93,18,4.55,99,波特蘭拓荒者,20091212,-9.5,665,1.68,990,1.12,104,克里夫蘭騎士,5106,710,1.77,185.5,125,1.77
+2.5,460,1.7,352,2,102,奧克拉荷馬雷霆,20091212,-2.5,447,1.91,339,1.63,94,曼斐斯灰熊,5107,456,1.91,198.5,152,1.7
+6.5,532,1.85,94,3.15,113,紐約尼克,20091212,-6.5,337,1.75,663,1.26,96,紐奧良黃蜂,5108,162,1.8,206.5,495,1.8
+7.5,217,1.9,21,3.6,85,夏洛特黃蜂,20091212,-7.5,792,1.71,1008,1.2,104,聖安東尼奧馬刺,5109,437,1.91,187.5,256,1.7
+15.5,638,1.7,13,8.25,92,明尼蘇達灰狼,20091212,-15.5,333,1.91,1087,1.01,104,洛杉磯湖人,5110,505,1.8,198.5,208,1.8
+2.5,469,1.93,305,2.15,103,奧蘭多魔術,20091212,-2.5,523,1.68,470,1.55,106,鳳凰城太陽,5111,509,1.8,214.5,240,1.8
-6.5,1047,1.71,1023,1.22,99,丹佛金塊,20091211,+6.5,267,1.9,79,3.42,101,底特律活塞,4107,552,1.91,198.5,384,1.7
-7.5,902,1.7,1114,1.18,104,波士頓塞爾提克,20091211,+7.5,394,1.91,38,3.75,102,華盛頓巫師,4108,699,1.72,194.5,285,1.88
-2.5,1056,1.71,894,1.57,111,奧蘭多魔術,20091211,+2.5,351,1.83,225,2.1,120,猶他爵士,4109,465,1.84,202.5,528,1.7
+10.5,276,1.87,8,4.75,83,芝加哥公牛,20091210,-10.5,741,1.73,1114,1.11,118,亞特蘭大老鷹,3107,584,1.72,195.5,175,1.88
-4.5,342,1.8,436,1.42,102,波特蘭拓荒者,20091210,+4.5,629,1.8,222,2.45,91,印第安那溜馬,3108,253,1.93,193.5,426,1.68
+3.5,146,1.96,75,2.45,90,底特律活塞,20091210,-3.5,1101,1.66,890,1.42,86,費城76人,3109,447,1.91,191.5,205,1.7
+1.5,792,1.7,608,1.9,105,金州勇士,20091210,-1.5,306,1.91,206,1.71,89,紐澤西籃網,3110,133,1.75,218.5,700,1.85
+4.5,395,1.93,231,2.55,95,多倫多暴龍,20091210,-4.5,485,1.68,438,1.39,117,密爾瓦基公鹿,3111,482,1.77,205.5,196,1.83
-3.5,1130,1.8,953,1.5,97,紐奧良黃蜂,20091210,+3.5,127,1.8,53,2.25,96,明尼蘇達灰狼,3112,164,1.8,194.5,523,1.8
-3.5,1005,1.8,889,1.5,85,克里夫蘭騎士,20091210,+3.5,212,1.8,95,2.25,95,休士頓火箭,3113,561,1.8,194.5,175,1.8
+12.5,641,1.73,18,5.4,106,沙加緬度國王,20091210,-12.5,372,1.87,1096,1.08,118,聖安東尼奧馬刺,3114,279,1.7,201.5,362,1.91
+9.5,312,1.91,27,4.7,77,猶他爵士,20091210,-9.5,753,1.7,1153,1.11,101,洛杉磯湖人,3115,593,1.75,206.5,215,1.85
-3.5,1172,1.71,953,1.5,95,丹佛金塊,20091209,+3.5,163,1.9,87,2.25,107,夏洛特黃蜂,2117,241,1.75,198.5,540,1.85
+7.5,273,1.83,19,3.6,88,明尼蘇達灰狼,20091209,-7.5,759,1.77,1026,1.2,94,多倫多暴龍,2118,239,1.72,206.5,435,1.88
+12.5,575,1.77,9,5.4,89,密爾瓦基公鹿,20091209,-12.5,457,1.83,1186,1.08,98,波士頓塞爾提克,2119,594,1.8,193.5,206,1.8
+6.5,453,1.8,61,3.15,103,紐澤西籃網,20091209,-6.5,545,1.8,885,1.26,101,芝加哥公牛,2120,172,1.96,192.5,597,1.66
-7.5,1161,1.72,1151,1.2,109,克里夫蘭騎士,20091209,+7.5,126,1.88,15,3.6,111,曼斐斯灰熊,2121,683,1.8,194.5,137,1.8
+8.5,442,1.86,54,4,94,沙加緬度國王,20091209,-8.5,503,1.74,827,1.16,96,紐奧良黃蜂,2122,125,1.91,209.5,693,1.7
+4.5,603,1.87,319,2.45,101,鳳凰城太陽,20091209,-4.5,402,1.73,414,1.42,102,達拉斯小牛,2123,613,1.75,215.5,232,1.85
-7.5,1332,1.8,1196,1.23,97,奧蘭多魔術,20091209,+7.5,85,1.8,17,3.35,86,洛杉磯快艇,2124,655,1.72,191.5,150,1.88
-6.5,1030,1.7,878,1.28,93,丹佛金塊,20091208,+6.5,342,1.91,163,3,83,費城76人,1101,900,1.8,213.5,166,1.8
-4.5,543,1.85,555,1.42,84,波特蘭拓荒者,20091208,+4.5,758,1.75,344,2.45,93,紐約尼克,1102,540,1.91,202.5,354,1.7
+6.5,690,1.91,194,3.35,88,金州勇士,20091208,-6.5,463,1.7,700,1.23,104,奧克拉荷馬雷霆,1103,379,1.77,221.5,569,1.83
+1.5,491,1.91,356,2,101,聖安東尼奧馬刺,20091208,-1.5,845,1.7,645,1.63,104,猶他爵士,1104,693,1.67,192.5,317,1.95
+5.5,202,1.75,53,2.55,97,紐澤西籃網,20091207,-5.5,685,1.85,674,1.39,106,紐約尼克,7101,438,1.8,206.5,212,1.8
-7.5,570,1.8,857,1.2,101,克里夫蘭騎士,20091207,+7.5,404,1.8,39,3.6,86,密爾瓦基公鹿,7102,440,1.8,195.5,204,1.8
+3.5,341,1.8,157,2.25,94,華盛頓巫師,20091207,-3.5,599,1.8,558,1.5,98,底特律活塞,7103,481,1.65,188.5,197,1.97
-1.5,865,1.71,738,1.63,115,邁阿密熱火,20091207,+1.5,305,1.9,205,2,102,沙加緬度國王,7104,538,1.71,204.5,174,1.9
+9.5,476,1.8,62,4.25,88,鳳凰城太陽,20091207,-9.5,527,1.8,936,1.14,108,洛杉磯湖人,7105,302,1.8,220.5,472,1.8
+5.5,422,1.8,155,2.74,105,費城76人,20091206,-5.5,350,1.8,415,1.34,106,夏洛特黃蜂,6101,367,1.8,187.5,198,1.8
+5.5,406,1.91,138,2.85,110,多倫多暴龍,20091206,-5.5,379,1.7,448,1.31,78,芝加哥公牛,6102,198,1.93,206.5,367,1.68
-7.5,564,1.7,771,1.2,101,猶他爵士,20091206,+7.5,233,1.91,20,3.6,108,明尼蘇達灰狼,6103,339,1.69,196.5,202,1.92
+3.5,417,1.91,289,2.35,106,丹佛金塊,20091206,-3.5,484,1.7,376,1.46,99,聖安東尼奧馬刺,6104,307,1.7,205.5,260,1.91
+4.5,244,1.96,113,2.55,80,亞特蘭大老鷹,20091206,-4.5,609,1.66,573,1.39,75,達拉斯小牛,6105,498,1.8,203.5,147,1.8
+11.5,193,1.85,7,4.95,107,沙加緬度國王,20091206,-11.5,697,1.75,923,1.1,115,鳳凰城太陽,6106,350,1.91,225.5,251,1.7
+4.5,268,1.88,93,2.55,89,休士頓火箭,20091206,-4.5,545,1.72,593,1.39,90,波特蘭拓荒者,6107,434,1.8,191.5,127,1.8
-8.5,692,1.7,877,1.16,126,奧蘭多魔術,20091206,+8.5,203,1.91,24,4,118,金州勇士,6108,186,1.85,221.5,433,1.75
+2.5,391,1.8,215,2.06,72,印第安那溜馬,20091206,-2.5,321,1.8,299,1.6,88,洛杉磯快艇,6109,301,1.8,200.5,253,1.8
+4.5,600,1.68,324,2.25,109,多倫多暴龍,20091205,-4.5,305,1.93,355,1.5,107,華盛頓巫師,5101,238,1.8,215.5,361,1.8
+11.5,362,1.65,11,5.4,114,紐約尼克,20091205,-11.5,453,1.98,1009,1.08,107,亞特蘭大老鷹,5102,600,1.91,216.5,151,1.7
+11.5,361,2,6,5.4,87,芝加哥公牛,20091205,-11.5,532,1.63,1037,1.08,101,克里夫蘭騎士,5103,523,1.8,190.5,196,1.8
+3.5,709,1.65,464,2.1,96,密爾瓦基公鹿,20091205,-3.5,212,1.98,190,1.57,105,底特律活塞,5104,348,1.68,186.5,236,1.93
-5.5,1014,1.67,907,1.35,82,達拉斯小牛,20091205,+5.5,117,1.95,34,2.7,98,曼斐斯灰熊,5105,612,1.8,204.5,105,1.8
-4.5,682,1.82,627,1.46,91,夏洛特黃蜂,20091205,+4.5,290,1.78,149,2.35,97,紐澤西籃網,5106,466,1.68,180.5,179,1.93
+9.5,614,1.83,25,4.6,89,明尼蘇達灰狼,20091205,-9.5,203,1.77,745,1.12,98,紐奧良黃蜂,5107,170,1.83,200.5,388,1.77
-4.5,1034,1.73,920,1.44,105,波士頓塞爾提克,20091205,+4.5,135,1.87,49,2.4,87,奧克拉荷馬雷霆,5108,447,1.8,191.5,160,1.8
+8.5,180,1.75,9,4.4,87,印第安那溜馬,20091205,-8.5,699,1.85,994,1.13,96,猶他爵士,5109,397,1.8,210.5,208,1.8
+12.5,291,1.78,9,5.4,107,邁阿密熱火,20091205,-12.5,588,1.75,1077,1.08,108,洛杉磯湖人,5110,605,1.74,198.5,136,1.79
+1.5,822,1.71,644,1.8,90,波士頓塞爾提克,20091204,-1.5,431,1.83,362,1.8,83,聖安東尼奧馬刺,4108,819,1.75,187.5,249,1.78
+8.5,539,1.91,56,4.1,96,邁阿密熱火,20091204,-8.5,599,1.7,1018,1.15,114,丹佛金塊,4109,612,1.8,211.5,346,1.8
-2.5,767,1.71,599,1.55,111,休士頓火箭,20091204,+2.5,477,1.9,340,2.15,109,金州勇士,4110,376,1.8,221.5,596,1.8
+9.5,324,1.75,22,4.4,115,多倫多暴龍,20091203,-9.5,467,1.85,887,1.13,146,亞特蘭大老鷹,3107,195,2.05,213.5,469,1.6
+7.5,513,1.8,116,3.5,90,鳳凰城太陽,20091203,-7.5,407,1.73,643,1.21,107,克里夫蘭騎士,3108,311,1.77,213.5,348,1.77
+13.5,513,1.67,11,5.95,104,紐約尼克,20091203,-13.5,324,1.95,960,1.06,118,奧蘭多魔術,3109,387,1.9,208.5,236,1.71
+3.5,484,1.71,273,2.15,102,密爾瓦基公鹿,20091203,-3.5,382,1.9,328,1.55,104,華盛頓巫師,3110,374,1.73,196.5,194,1.87
-7.5,677,1.8,834,1.21,117,達拉斯小牛,20091203,+7.5,302,1.8,55,3.5,101,紐澤西籃網,3111,691,1.63,188.5,101,2
+7.5,203,1.8,55,3.6,85,底特律活塞,20091203,-7.5,700,1.8,741,1.2,92,芝加哥公牛,3112,361,1.7,181.5,214,1.91
-2.5,676,1.68,524,1.55,97,曼斐斯灰熊,20091203,+2.5,191,1.93,134,2.15,95,明尼蘇達灰狼,3113,193,1.68,201.5,332,1.93
+6.5,628,1.71,136,3.15,106,費城76人,20091203,-6.5,256,1.9,470,1.26,117,奧克拉荷馬雷霆,3114,162,1.8,195.5,355,1.8
+1.5,440,1.92,258,2,105,印第安那溜馬,20091203,-1.5,527,1.69,441,1.63,110,沙加緬度國王,3115,298,1.72,215.5,296,1.88
-2.5,780,1.68,616,1.58,102,休士頓火箭,20091203,+2.5,178,1.93,117,2.09,85,洛杉磯快艇,3116,427,1.7,192.5,135,1.91
-4.5,1085,1.65,983,1.42,108,波士頓塞爾提克,20091202,+4.5,198,1.98,61,2.45,90,夏洛特黃蜂,2116,756,1.74,178.5,164,1.86
+7.5,290,1.71,43,3.6,106,華盛頓巫師,20091202,-7.5,689,1.9,888,1.2,102,多倫多暴龍,2117,226,1.8,212.5,478,1.8
-7.5,999,1.71,1018,1.21,99,鳳凰城太陽,20091202,+7.5,167,1.9,20,3.5,126,紐約尼克,2118,520,1.8,226.5,272,1.8
+14.5,479,1.8,23,6.65,107,金州勇士,20091202,-14.5,484,1.8,1069,1.04,135,丹佛金塊,2119,195,1.8,232.5,706,1.8
+6.5,590,1.9,135,3.35,107,邁阿密熱火,20091202,-6.5,409,1.71,681,1.23,100,波特蘭拓荒者,2120,574,1.8,184.5,212,1.8
+14.5,564,1.8,10,7.7,99,紐奧良黃蜂,20091202,-14.5,505,1.8,1143,1.02,110,洛杉磯湖人,2121,588,1.8,201.5,251,1.8
+2.5,295,1.98,173,2.15,97,芝加哥公牛,20091201,-2.5,953,1.65,760,1.55,99,密爾瓦基公鹿,1101,244,1.98,195.5,699,1.65
+10.5,484,2,18,4.95,102,費城76人,20091201,-10.5,551,1.63,1090,1.1,104,達拉斯小牛,1102,362,1.85,199.5,522,1.75
+9.5,328,2,26,4.4,93,曼斐斯灰熊,20091201,-9.5,822,1.63,1098,1.13,120,猶他爵士,1103,255,1.88,207.5,596,1.72
+2.5,454,1.87,307,2.05,107,印第安那溜馬,20091201,-2.5,666,1.73,551,1.6,126,金州勇士,1104,211,1.9,227.5,842,1.71
-6.5,821,1.7,737,1.23,88,亞特蘭大老鷹,20091130,+6.5,123,1.9,37,3.35,94,底特律活塞,7101,370,1.86,189.5,157,1.74
-2.5,738,1.65,622,1.55,113,鳳凰城太陽,20091130,+2.5,242,1.98,130,2.14,94,多倫多暴龍,7102,213,1.9,229.5,431,1.7
+3.5,179,1.8,103,2.25,88,曼斐斯灰熊,20091130,-3.5,77,1.8,59,1.5,98,洛杉磯快艇,7103,97,1.8,200.5,75,1.8
-4.5,783,1.65,708,1.46,92,波士頓塞爾提克,20091130,+4.5,175,1.97,70,2.35,85,邁阿密熱火,7104,500,1.7,187.5,151,1.9
-6.5,734,1.63,829,1.26,114,奧蘭多魔術,20091130,+6.5,159,2.01,15,3.15,102,紐約尼克,7105,499,1.7,205.5,138,1.9
+2.5,381,1.8,233,2.05,100,休士頓火箭,20091130,-2.5,400,1.8,349,1.6,91,奧克拉荷馬雷霆,7106,423,1.85,197.5,141,1.75
+11.5,448,1.91,15,5.4,89,費城76人,20091130,-11.5,282,1.7,836,1.08,97,聖安東尼奧馬刺,7107,250,1.8,195.5,281,1.8
+14.5,407,1.8,8,7.7,106,明尼蘇達灰狼,20091130,-14.5,311,1.8,939,1.02,100,丹佛金塊,7108,293,1.8,214.5,226,1.8
+3.5,404,1.93,301,2.35,96,紐奧良黃蜂,20091130,-3.5,373,1.68,286,1.46,112,沙加緬度國王,7109,196,1.75,207.5,335,1.85
+14.5,337,1.83,19,7.1,87,紐澤西籃網,20091130,-14.5,463,1.77,953,1.03,106,洛杉磯湖人,7110,597,1.8,193.5,113,1.8
+3.5,272,1.85,101,2.25,92,夏洛特黃蜂,20091129,-3.5,594,1.75,605,1.5,76,華盛頓巫師,6101,195,1.85,191.5,451,1.75
+6.5,712,1.76,186,3.15,95,達拉斯小牛,20091129,-6.5,286,1.84,495,1.26,111,克里夫蘭騎士,6102,401,1.75,193.5,254,1.85
