AwayEFG,AwayFT/FGA,AwayORB,AwayScore,AwayTOV,HomeEFG,HomeFT/FGA,HomeORB,HomeScore,HomeTOV,pace,url
0.524,0.412,30.2,124,9.6,0.608,0.241,16.7,115,19.6,101.6,http://www.basketball-reference.com/boxscores/201602230PHI.html
0.494,0.167,26.7,104,11.7,0.563,0.275,16.7,112,14.2,97.5,http://www.basketball-reference.com/boxscores/201602230POR.html
0.477,0.356,25,114,11.8,0.581,0.419,25,117,18.8,92.5,http://www.basketball-reference.com/boxscores/201602230UTA.html
0.386,0.301,14.3,89,14.1,0.521,0.117,14.9,109,12.1,105.3,http://www.basketball-reference.com/boxscores/201602230WAS.html
0.472,0.211,17.3,104,9.8,0.545,0.148,17.5,109,13.6,101.5,http://www.basketball-reference.com/boxscores/201602240CHI.html
0.553,0.25,18.6,103,13.7,0.566,0.121,25.5,114,8.4,93.6,http://www.basketball-reference.com/boxscores/201602240CLE.html
0.551,0.202,32.6,116,11.6,0.459,0.279,25.5,103,9.2,94.4,http://www.basketball-reference.com/boxscores/201602240DAL.html
0.44,0.217,20,91,12.9,0.536,0.265,25,111,14,98.8,http://www.basketball-reference.com/boxscores/201602240DET.html
0.539,0.286,19,105,12.9,0.522,0.143,23.1,108,7.5,92.9,http://www.basketball-reference.com/boxscores/201602240IND.html
0.411,0.144,26.9,87,14.1,0.429,0.094,17.3,81,15.7,97,http://www.basketball-reference.com/boxscores/201602240LAC.html
0.54,0.273,28.8,119,6.4,0.641,0.224,23.1,128,8.4,94.8,http://www.basketball-reference.com/boxscores/201602240MEM.html
0.539,0.233,20.5,118,11.4,0.5,0.302,24.4,112,10.7,100.4,http://www.basketball-reference.com/boxscores/201602240MIA.html
0.565,0.141,15,108,14.9,0.438,0.083,18.5,92,12,102.6,http://www.basketball-reference.com/boxscores/201602240SAC.html
0.541,0.338,29.7,105,14.5,0.541,0.259,34.2,114,11.1,90.9,http://www.basketball-reference.com/boxscores/201602240TOR.html
0.506,0.218,17.5,107,12.5,0.518,0.298,24.3,112,14,102.3,http://www.basketball-reference.com/boxscores/201602250BOS.html
0.593,0.198,26.5,119,12,0.589,0.189,34.1,123,10.9,95.1,http://www.basketball-reference.com/boxscores/201602250NOP.html
0.676,0.125,21.6,130,17.4,0.511,0.244,19,114,12.8,106.3,http://www.basketball-reference.com/boxscores/201602250ORL.html
0.547,0.453,23.7,116,15.4,0.474,0.133,38.9,106,15.6,101.5,http://www.basketball-reference.com/boxscores/201602250PHO.html
0.598,0.256,29.3,119,14.1,0.544,0.225,24.4,105,19,99.3,http://www.basketball-reference.com/boxscores/201602250POR.html
0.538,0.139,25,96,11.5,0.448,0.117,10.5,78,11.8,85.8,http://www.basketball-reference.com/boxscores/201602250UTA.html
0.392,0.216,32.7,88,17,0.455,0.247,28.9,103,9.9,95.4,http://www.basketball-reference.com/boxscores/201602260ATL.html
0.511,0.226,34,116,12.3,0.574,0.239,24.4,122,12.3,92.3,http://www.basketball-reference.com/boxscores/201602260DAL.html
0.5,0.157,12.5,96,13.3,0.435,0.247,23.8,95,12.8,97.1,http://www.basketball-reference.com/boxscores/201602260IND.html
0.582,0.153,27,112,12.4,0.442,0.333,22.9,95,6.9,90.6,http://www.basketball-reference.com/boxscores/201602260LAL.html
0.452,0.118,27.3,95,10.7,0.488,0.375,25.6,108,10.3,94.6,http://www.basketball-reference.com/boxscores/201602260NYK.html
0.463,0.17,33.3,103,9.8,0.476,0.195,15.6,94,10.8,93.1,http://www.basketball-reference.com/boxscores/201602260PHI.html
0.534,0.247,26.2,117,7.4,0.513,0.346,30.2,107,14.5,94.5,http://www.basketball-reference.com/boxscores/201602260SAC.html
0.554,0.203,25.6,97,14.4,0.548,0.26,14.7,99,11.5,87.2,http://www.basketball-reference.com/boxscores/201602260TOR.html
0.42,0.184,28,89,15.6,0.432,0.188,23.1,101,9.4,100.3,http://www.basketball-reference.com/boxscores/201602270BOS.html
0.466,0.253,16.7,103,9.2,0.452,0.106,20.4,95,8.3,97.4,http://www.basketball-reference.com/boxscores/201602270CHI.html
0.539,0.289,18.9,104,12.8,0.464,0.19,20,94,13,94.3,http://www.basketball-reference.com/boxscores/201602270HOU.html
0.489,0.182,34.7,102,9.2,0.532,0.103,29.3,91,20.1,90,http://www.basketball-reference.com/boxscores/201602270MIL.html
0.53,0.274,16.7,112,10.2,0.524,0.262,15.9,110,13.6,100.6,http://www.basketball-reference.com/boxscores/201602270NOP.html
0.547,0.179,8,121,9.4,0.526,0.177,36.4,118,17,99.9,http://www.basketball-reference.com/boxscores/201602270OKC.html
0.438,0.45,14.9,106,7.5,0.538,0.313,37.2,111,15.9,96,http://www.basketball-reference.com/boxscores/201602270PHO.html
0.518,0.131,20,98,17.2,0.444,0.191,30.2,96,17.4,101.8,http://www.basketball-reference.com/boxscores/201602270UTA.html
0.377,0.185,19.2,76,6.2,0.545,0.039,16.2,87,15.9,86.2,http://www.basketball-reference.com/boxscores/201602280ATL.html
0.417,0.289,39.7,101,12.4,0.601,0.236,21.1,128,7.5,96,http://www.basketball-reference.com/boxscores/201602280DAL.html
0.55,0.163,20.5,101,5.4,0.662,0.282,22.6,114,10.8,83.9,http://www.basketball-reference.com/boxscores/201602280DET.html
0.593,0.185,19.5,111,11.7,0.446,0.204,33.9,102,8,92.9,http://www.basketball-reference.com/boxscores/201602280IND.html
0.482,0.202,30.8,98,13.9,0.402,0.126,22.2,81,10.7,91.3,http://www.basketball-reference.com/boxscores/201602280NYK.html
0.565,0.377,10,116,15.4,0.628,0.256,16.2,130,11,103.3,http://www.basketball-reference.com/boxscores/201602280ORL.html
0.456,0.325,13.3,99,13.1,0.563,0.304,15.4,113,12.2,99.1,http://www.basketball-reference.com/boxscores/201602280WAS.html
0.411,0.119,29.4,95,7.7,0.476,0.238,22.9,100,8.5,95,http://www.basketball-reference.com/boxscores/201602290BOS.html
0.513,0.175,22.5,96,11.3,0.476,0.253,25,100,10.5,88.9,http://www.basketball-reference.com/boxscores/201602290CLE.html
0.5,0.373,11.1,103,8.1,0.587,0.107,25.8,96,19.3,90.5,http://www.basketball-reference.com/boxscores/201602290DEN.html
0.468,0.299,22,95,12.4,0.548,0.169,19.5,105,10.9,92.1,http://www.basketball-reference.com/boxscores/201602290LAC.html
0.557,0.276,33.3,121,13.5,0.642,0.296,28.6,128,15.1,100.9,http://www.basketball-reference.com/boxscores/201602290MIL.html
0.659,0.28,29.4,131,18.4,0.481,0.121,37.3,116,8,101.7,http://www.basketball-reference.com/boxscores/201602290SAC.html
0.539,0.135,13.3,108,10.1,0.517,0.27,35,116,12.8,100.5,http://www.basketball-reference.com/boxscores/201602290WAS.html
0.396,0.22,23.2,92,9.7,0.554,0.247,34.1,126,10.3,98.3,http://www.basketball-reference.com/boxscores/201603010CHO.html
0.5,0.187,37.5,108,13.8,0.617,0.338,18.2,121,14.2,96.4,http://www.basketball-reference.com/boxscores/201603010DAL.html
0.538,0.238,17.5,105,15.8,0.456,0.146,34,109,9.1,89.1,http://www.basketball-reference.com/boxscores/201603010GSW.html
0.466,0.202,22.4,101,6.5,0.56,0.169,19.5,107,12.4,95.2,http://www.basketball-reference.com/boxscores/201603010LAL.html
0.517,0.2,19,111,8.1,0.714,0.247,16,129,14.6,98.6,http://www.basketball-reference.com/boxscores/201603010MIA.html
0.489,0.205,19.1,104,6.7,0.409,0.148,14.8,85,7.7,93.5,http://www.basketball-reference.com/boxscores/201603010NYK.html
0.47,0.167,24,93,13.1,0.435,0.215,34.5,116,4.1,95.6,http://www.basketball-reference.com/boxscores/201603020BOS.html
0.513,0.329,14.6,107,6.1,0.564,0.372,21.9,117,10.4,92.9,http://www.basketball-reference.com/boxscores/201603020DEN.html
0.478,0.1,12.2,95,18.7,0.463,0.309,17.8,100,17.7,109.4,http://www.basketball-reference.com/boxscores/201603020HOU.html
0.449,0.102,35.3,98,14.2,0.454,0.143,21.1,103,5.3,98.2,http://www.basketball-reference.com/boxscores/201603020LAC.html
0.53,0.134,41,98,20.9,0.475,0.367,33.3,104,16.9,95.3,http://www.basketball-reference.com/boxscores/201603020MEM.html
0.538,0.225,27.9,104,13.3,0.467,0.368,14,99,11.8,93.2,http://www.basketball-reference.com/boxscores/201603020MIL.html
0.565,0.107,12.2,104,15.9,0.46,0.387,22.5,98,17.4,99,http://www.basketball-reference.com/boxscores/201603020MIN.html
0.414,0.071,8.9,89,6.3,0.438,0.175,15.7,102,8.6,105.3,http://www.basketball-reference.com/boxscores/201603020ORL.html
0.556,0.358,20.5,119,11.1,0.476,0.212,14.3,99,12.7,99.8,http://www.basketball-reference.com/boxscores/201603020PHI.html
0.436,0.167,16.3,81,14.5,0.53,0.095,12.5,97,8.3,92.1,http://www.basketball-reference.com/boxscores/201603020SAS.html
0.506,0.12,22.2,94,9.1,0.538,0.225,30.3,104,9.2,85.9,http://www.basketball-reference.com/boxscores/201603020TOR.html
0.569,0.163,20.9,104,12.6,0.516,0.043,27.7,101,13.4,95.5,http://www.basketball-reference.com/boxscores/201603030DAL.html
0.488,0.256,23.4,106,12.5,0.603,0.184,10.3,121,7.7,99.1,http://www.basketball-reference.com/boxscores/201603030GSW.html
0.433,0.256,12.8,92,8.7,0.536,0.229,17.9,108,11.3,95.9,http://www.basketball-reference.com/boxscores/201603030MIA.html
0.494,0.173,12.8,94,11.2,0.438,0.09,13.7,86,10.6,93.5,http://www.basketball-reference.com/boxscores/201603030NOP.html
0.505,0.12,20.8,104,9.2,0.478,0.211,27.1,105,7.3,95.1,http://www.basketball-reference.com/boxscores/201603040BOS.html
0.461,0.2,26.1,101,9.2,0.563,0.241,17.1,108,11,92.7,http://www.basketball-reference.com/boxscores/201603040CHO.html
0.414,0.198,20.4,83,14.9,0.533,0.133,17.8,108,8.5,96.1,http://www.basketball-reference.com/boxscores/201603040CLE.html
0.577,0.176,19.5,121,11.5,0.51,0.229,39.5,120,12.3,91.9,http://www.basketball-reference.com/boxscores/201603040DEN.html
0.64,0.279,9.4,106,11.2,0.371,0.165,32.1,77,9.6,84.5,http://www.basketball-reference.com/boxscores/201603040LAL.html
0.46,0.253,26.7,88,16.2,0.481,0.198,21.4,94,11,90.4,http://www.basketball-reference.com/boxscores/201603040MEM.html
0.523,0.115,34.9,101,21.2,0.602,0.193,24.3,116,16.4,99.7,http://www.basketball-reference.com/boxscores/201603040MIL.html
0.481,0.346,18.6,102,15.9,0.381,0.069,23.4,84,11.6,103.5,http://www.basketball-reference.com/boxscores/201603040ORL.html
0.472,0.33,35.6,112,13.4,0.426,0.221,27.8,102,7,98,http://www.basketball-reference.com/boxscores/201603040PHI.html
0.536,0.313,25.6,115,10.1,0.552,0.642,25.7,117,12.5,94.2,http://www.basketball-reference.com/boxscores/201603040TOR.html
0.454,0.241,21.2,100,15.2,0.513,0.342,29.3,108,21,104.7,http://www.basketball-reference.com/boxscores/201603050CHI.html
0.525,0.238,23.8,103,13.2,0.573,0.317,35.7,120,13.4,94.6,http://www.basketball-reference.com/boxscores/201603050CLE.html
0.506,0.191,22.2,107,15.5,0.506,0.215,12.2,97,16.5,102.8,http://www.basketball-reference.com/boxscores/201603050LAC.html
0.538,0.207,39.5,118,12.7,0.75,0.237,16.7,132,12.3,95,http://www.basketball-reference.com/boxscores/201603050MIN.html
0.513,0.333,27.8,106,13.5,0.462,0.098,12.2,94,7.6,94,http://www.basketball-reference.com/boxscores/201603050NOP.html
0.424,0.12,26.4,89,8.4,0.557,0.177,22.2,102,10.3,89.3,http://www.basketball-reference.com/boxscores/201603050NYK.html
0.494,0.173,16.7,94,17.4,0.543,0.198,29.7,104,19,98.6,http://www.basketball-reference.com/boxscores/201603050SAS.html
0.488,0.229,23.8,100,11.6,0.472,0.169,30.4,99,13.8,94.8,http://www.basketball-reference.com/boxscores/201603050WAS.html
0.527,0.172,16.3,114,10.5,0.453,0.178,30.9,116,8.5,95.6,http://www.basketball-reference.com/boxscores/201603060DEN.html
0.519,0.282,7.9,103,12.9,0.595,0.274,26.3,123,11.1,96.3,http://www.basketball-reference.com/boxscores/201603060DET.html
0.424,0.185,34.7,95,16.5,0.523,0.241,22,112,10.2,98,http://www.basketball-reference.com/boxscores/201603060LAL.html
0.606,0.324,27.8,109,15.1,0.463,0.325,24.5,100,9.6,89.3,http://www.basketball-reference.com/boxscores/201603060MEM.html
0.5,0.153,24,98,10.4,0.494,0.284,31.7,103,11.3,91.1,http://www.basketball-reference.com/boxscores/201603060MIA.html
0.467,0.434,32.6,104,18.1,0.394,0.278,25.5,96,8.8,97.8,http://www.basketball-reference.com/boxscores/201603060MIL.html
0.571,0.308,18.6,113,9.6,0.558,0.273,19.4,107,14.4,94.7,http://www.basketball-reference.com/boxscores/201603060TOR.html
0.434,0.121,32.1,90,10,0.564,0.154,16.7,100,17.5,92.5,http://www.basketball-reference.com/boxscores/201603070CHI.html
0.513,0.263,12.2,103,14.2,0.522,0.156,13.6,108,11.8,101,http://www.basketball-reference.com/boxscores/201603070CHO.html
0.512,0.209,20,106,14.3,0.494,0.3,33.3,103,21.2,101,http://www.basketball-reference.com/boxscores/201603070CLE.html
0.542,0.229,13.3,109,8.6,0.395,0.321,22.2,90,13.6,97,http://www.basketball-reference.com/boxscores/201603070DAL.html
0.472,0.311,18.4,113,12.5,0.595,0.226,23.3,119,20,108.6,http://www.basketball-reference.com/boxscores/201603070GSW.html
0.375,0.198,31,91,7,0.455,0.359,19,99,9,90.9,http://www.basketball-reference.com/boxscores/201603070IND.html
0.536,0.277,15.4,112,18.8,0.516,0.191,20.8,115,13.9,109.7,http://www.basketball-reference.com/boxscores/201603070NOP.html
0.48,0.293,15,94,15.6,0.485,0.141,22.9,110,5.3,97,http://www.basketball-reference.com/boxscores/201603080DEN.html
0.52,0.25,10.3,98,10.2,0.549,0.222,24.4,107,14.1,93.5,http://www.basketball-reference.com/boxscores/201603080LAL.html
0.576,0.212,24.3,116,8.8,0.481,0.19,15.9,91,14.7,93,http://www.basketball-reference.com/boxscores/201603080MIN.html
0.495,0.111,23.1,109,9.9,0.517,0.27,28.3,116,16.3,96.8,http://www.basketball-reference.com/boxscores/201603080POR.html
0.549,0.11,17.6,99,14.9,0.538,0.256,34.3,104,15.2,91,http://www.basketball-reference.com/boxscores/201603080TOR.html
0.525,0.088,9.3,91,15.7,0.39,0.198,28.8,84,17.2,97.7,http://www.basketball-reference.com/boxscores/201603080UTA.html
0.423,0.298,34,96,16.3,0.557,0.218,17.9,116,11.8,98.6,http://www.basketball-reference.com/boxscores/201603090BOS.html
0.529,0.271,13.3,113,10.2,0.555,0.378,9.8,122,4.8,99.2,http://www.basketball-reference.com/boxscores/201603090CHO.html
0.5,0.2,31.3,102,10.1,0.506,0.105,16.3,96,8.1,91.2,http://www.basketball-reference.com/boxscores/201603090DAL.html
0.456,0.278,31.8,94,16.3,0.649,0.071,24.3,115,14.5,93.5,http://www.basketball-reference.com/boxscores/201603090GSW.html
0.563,0.225,31.3,108,14.5,0.55,0.325,29.3,114,11.9,92.9,http://www.basketball-reference.com/boxscores/201603090MIL.html
0.58,0.173,4.5,108,9.9,0.577,0.165,27,120,13.9,100,http://www.basketball-reference.com/boxscores/201603090OKC.html
0.506,0.36,39.5,118,11.1,0.477,0.256,36.4,104,15.2,96,http://www.basketball-reference.com/boxscores/201603090PHI.html
0.659,0.244,20,128,9.8,0.489,0.112,21.7,97,10.3,94.1,http://www.basketball-reference.com/boxscores/201603090PHO.html
0.506,0.322,31.3,120,11,0.524,0.274,12.2,111,8.4,100,http://www.basketball-reference.com/boxscores/201603090SAC.html
0.404,0.292,29.6,98,11.9,0.555,0.165,23.4,116,10,98.1,http://www.basketball-reference.com/boxscores/201603100DEN.html
0.624,0.165,23.1,120,7.9,0.569,0.213,12.1,108,10.1,92.3,http://www.basketball-reference.com/boxscores/201603100LAL.html
0.517,0.14,26.2,101,18.6,0.505,0.161,18.8,109,7.3,98.9,http://www.basketball-reference.com/boxscores/201603100SAS.html
0.47,0.232,14,96,10.5,0.506,0.256,28.9,104,12.1,94.9,http://www.basketball-reference.com/boxscores/201603100TOR.html
0.483,0.193,32.6,102,14.7,0.418,0.242,28.6,98,11.9,98.5,http://www.basketball-reference.com/boxscores/201603110BOS.html
0.571,0.154,22,118,7.4,0.519,0.148,17.1,96,17,96.9,http://www.basketball-reference.com/boxscores/201603110CHI.html
0.533,0.289,9.7,103,12,0.566,0.289,23.1,118,9.5,94.6,http://www.basketball-reference.com/boxscores/201603110CHO.html
0.541,0.221,14.9,112,7.7,0.551,0.337,33.3,128,7,95.3,http://www.basketball-reference.com/boxscores/201603110GSW.html
0.434,0.265,29.2,94,13,0.524,0.141,22.7,101,12.4,92.3,http://www.basketball-reference.com/boxscores/201603110LAC.html
0.474,0.24,27.3,114,13.3,0.521,0.219,18.9,121,8.3,99.5,http://www.basketball-reference.com/boxscores/201603110MEM.html
0.471,0.209,13.6,99,11.2,0.464,0.214,34,96,20.2,99.9,http://www.basketball-reference.com/boxscores/201603110OKC.html
0.408,0.207,22.4,89,11,0.506,0.119,26.8,95,15,93.8,http://www.basketball-reference.com/boxscores/201603110PHI.html
0.544,0.266,32.4,107,16.8,0.443,0.25,23.5,100,14.7,100,http://www.basketball-reference.com/boxscores/201603110SAC.html
0.481,0.2,13.6,93,13.5,0.634,0.433,14.8,114,17.7,95.9,http://www.basketball-reference.com/boxscores/201603110UTA.html
0.379,0.116,33.9,83,13.7,0.494,0.143,17.4,95,10.7,93.5,http://www.basketball-reference.com/boxscores/201603120ATL.html
0.489,0.194,29.2,109,7.9,0.631,0.159,27.8,125,10.4,95.6,http://www.basketball-reference.com/boxscores/201603120CHO.html
0.525,0.333,21.4,112,13,0.529,0.176,17.5,105,12.3,96.9,http://www.basketball-reference.com/boxscores/201603120DAL.html
0.459,0.244,25.5,100,16.1,0.575,0.3,26.5,116,18.5,102.4,http://www.basketball-reference.com/boxscores/201603120DEN.html
0.549,0.163,20.5,116,10.6,0.565,0.333,15.6,123,7.5,100,http://www.basketball-reference.com/boxscores/201603120GSW.html
0.427,0.18,22.9,92,14,0.519,0.235,12.2,103,13.3,99.7,http://www.basketball-reference.com/boxscores/201603120MIL.html
0.588,0.198,28.6,125,11.4,0.524,0.274,13,111,11.1,100.2,http://www.basketball-reference.com/boxscores/201603120PHI.html
0.412,0.099,20.8,84,13.2,0.661,0.119,24.3,121,14.4,97.2,http://www.basketball-reference.com/boxscores/201603120POR.html
0.395,0.259,36.7,85,17.1,0.424,0.247,25.5,93,10.3,91.2,http://www.basketball-reference.com/boxscores/201603120SAS.html
0.423,0.214,31.4,104,10.6,0.476,0.381,18.4,112,11.4,92.3,http://www.basketball-reference.com/boxscores/201603120TOR.html
0.408,0.046,14.6,75,15.1,0.559,0.106,22.5,104,14.4,95.3,http://www.basketball-reference.com/boxscores/201603130ATL.html
0.539,0.146,34.9,109,8.4,0.643,0.143,10.3,100,20.9,90.9,http://www.basketball-reference.com/boxscores/201603130BRK.html
0.595,0.167,23.7,114,7.9,0.468,0.203,11.1,90,10.3,90.1,http://www.basketball-reference.com/boxscores/201603130LAC.html
0.473,0.253,12.5,90,10.3,0.418,0.188,20,87,8.7,90.8,http://www.basketball-reference.com/boxscores/201603130LAL.html
0.549,0.22,28.2,108,14.9,0.525,0.173,18.2,99,10,92.4,http://www.basketball-reference.com/boxscores/201603130SAC.html
0.534,0.161,15.4,107,12.9,0.487,0.289,16.3,96,14.2,98.9,http://www.basketball-reference.com/boxscores/201603140CHO.html
0.414,0.323,30.9,107,6.9,0.654,0.235,25.8,125,16.5,97.1,http://www.basketball-reference.com/boxscores/201603140GSW.html
0.317,0.168,38.4,81,14.4,0.635,0.259,21.1,130,11.5,102.4,http://www.basketball-reference.com/boxscores/201603140HOU.html
0.565,0.151,32.5,119,10.5,0.646,0.278,18.2,124,13.3,97.8,http://www.basketball-reference.com/boxscores/201603140MIA.html
0.379,0.275,25,94,9.7,0.645,0.253,28.6,128,12.1,96.4,http://www.basketball-reference.com/boxscores/201603140OKC.html
0.464,0.31,13.6,104,14.1,0.479,0.168,38.8,107,18.1,104.2,http://www.basketball-reference.com/boxscores/201603140PHO.html
0.548,0.217,20,109,8,0.482,0.325,25,107,4.9,89.1,http://www.basketball-reference.com/boxscores/201603140TOR.html
0.455,0.045,28.9,85,8.1,0.577,0.169,23.5,94,13.5,80.8,http://www.basketball-reference.com/boxscores/201603140UTA.html
0.424,0.177,23.9,81,18.4,0.611,0.156,15.2,124,9.3,98.3,http://www.basketball-reference.com/boxscores/201603140WAS.html
0.528,0.239,19.1,114,14.6,0.578,0.3,35.9,131,10.4,101.8,http://www.basketball-reference.com/boxscores/201603150BRK.html
0.426,0.191,33.3,98,11.1,0.494,0.238,25,103,11.9,95.6,http://www.basketball-reference.com/boxscores/201603150IND.html
0.506,0.329,11.4,106,14.6,0.47,0.226,21.7,98,18.7,104.3,http://www.basketball-reference.com/boxscores/201603150LAL.html
0.554,0.181,32.5,107,9,0.455,0.247,22.2,89,7.3,83.8,http://www.basketball-reference.com/boxscores/201603150MIL.html
0.556,0.263,19.4,110,15,0.593,0.247,16.7,116,12.4,97.3,http://www.basketball-reference.com/boxscores/201603150ORL.html
0.522,0.217,14.3,87,14.2,0.585,0.146,35.3,108,10.1,84.6,http://www.basketball-reference.com/boxscores/201603150SAS.html
0.552,0.25,38.1,130,8.4,0.457,0.258,30.2,109,9.5,97.9,http://www.basketball-reference.com/boxscores/201603160BOS.html
0.488,0.217,4.3,99,8,0.455,0.16,28.3,107,6.8,97.7,http://www.basketball-reference.com/boxscores/201603160CHO.html
0.513,0.215,10.3,98,10.3,0.5,0.125,31.7,99,14.6,92.3,http://www.basketball-reference.com/boxscores/201603160CLE.html
0.506,0.315,17,118,10.3,0.512,0.333,19.1,114,11.4,104.4,http://www.basketball-reference.com/boxscores/201603160DET.html
0.434,0.066,20.8,85,8.6,0.604,0.121,30.8,121,11.1,92.4,http://www.basketball-reference.com/boxscores/201603160GSW.html
0.645,0.316,21.2,122,10,0.543,0.207,33.3,106,13.9,91.5,http://www.basketball-reference.com/boxscores/201603160HOU.html
0.634,0.338,22.6,114,13.3,0.46,0.16,50.9,108,8.4,88.4,http://www.basketball-reference.com/boxscores/201603160MEM.html
0.611,0.144,18.4,123,7.6,0.517,0.167,18.6,108,10.1,97.3,http://www.basketball-reference.com/boxscores/201603160SAC.html
0.437,0.23,19.1,96,15.6,0.563,0.205,22.5,117,13.2,102.7,http://www.basketball-reference.com/boxscores/201603160WAS.html
0.483,0.161,21.4,98,12.9,0.575,0.3,18.9,116,11.5,95.9,http://www.basketball-reference.com/boxscores/201603170ATL.html
0.5,0.186,26.1,102,8.7,0.548,0.16,37.2,118,8.2,90,http://www.basketball-reference.com/boxscores/201603170CHI.html
0.403,0.341,27.8,101,11.8,0.429,0.176,17.6,94,12.2,92.5,http://www.basketball-reference.com/boxscores/201603170IND.html
0.541,0.186,21.4,109,7.7,0.58,0.253,16.7,106,14.9,92.6,http://www.basketball-reference.com/boxscores/201603170MIA.html
0.386,0.163,34,86,13.1,0.527,0.227,23.7,96,12.2,90,http://www.basketball-reference.com/boxscores/201603170MIL.html
0.478,0.144,27.3,99,18.3,0.418,0.198,14.3,94,9.7,104.4,http://www.basketball-reference.com/boxscores/201603170PHI.html
0.494,0.247,29.8,110,11.3,0.57,0.233,10.3,118,6.8,97.7,http://www.basketball-reference.com/boxscores/201603170SAS.html
0.378,0.085,19.2,69,19.2,0.551,0.068,21.4,103,14.8,97.4,http://www.basketball-reference.com/boxscores/201603170UTA.html
0.621,0.126,12.5,130,10.6,0.489,0.226,22.9,112,10.5,103.7,http://www.basketball-reference.com/boxscores/201603180DAL.html
0.532,0.304,17.5,108,10.7,0.543,0.163,36.4,115,13.1,94.9,http://www.basketball-reference.com/boxscores/201603180DET.html
0.541,0.224,27.5,111,11.2,0.629,0.106,35.1,116,15.7,94,http://www.basketball-reference.com/boxscores/201603180HOU.html
0.404,0.258,30.9,95,9.9,0.395,0.256,23.1,90,11,93.2,http://www.basketball-reference.com/boxscores/201603180LAL.html
0.519,0.462,16.2,117,11.2,0.542,0.265,7.1,112,6.8,98.3,http://www.basketball-reference.com/boxscores/201603180NOP.html
0.586,0.263,25,109,17.8,0.518,0.22,22,103,12.4,94.4,http://www.basketball-reference.com/boxscores/201603180ORL.html
0.545,0.157,38.1,111,17.1,0.449,0.191,17.5,97,7.3,98,http://www.basketball-reference.com/boxscores/201603180PHI.html
0.494,0.122,17.5,91,14.7,0.565,0.234,18.9,105,12,92,http://www.basketball-reference.com/boxscores/201603180TOR.html
0.423,0.31,32.6,97,14.8,0.58,0.08,20,109,14.6,97.5,http://www.basketball-reference.com/boxscores/201603190ATL.html
0.453,0.081,32.6,85,9.9,0.525,0.1,30.6,92,11.5,82.5,http://www.basketball-reference.com/boxscores/201603190CHI.html
0.489,0.184,31.8,101,11.8,0.476,0.169,17.8,93,10.7,92.7,http://www.basketball-reference.com/boxscores/201603190CHO.html
0.556,0.175,16.7,103,9.2,0.543,0.138,30.6,115,5.5,91.7,http://www.basketball-reference.com/boxscores/201603190DET.html
0.588,0.263,25.7,115,16.4,0.536,0.265,18.2,111,11.1,98.3,http://www.basketball-reference.com/boxscores/201603190IND.html
0.561,0.424,13.3,102,14.4,0.512,0.354,40.9,113,11.7,90.8,http://www.basketball-reference.com/boxscores/201603190MEM.html
0.592,0.145,9.4,101,14.6,0.613,0.226,36.1,122,10.5,90.6,http://www.basketball-reference.com/boxscores/201603190MIA.html
0.433,0.098,15.2,79,10.4,0.462,0.192,31.8,87,16.5,87.1,http://www.basketball-reference.com/boxscores/201603190SAS.html
0.457,0.185,20.9,89,16.1,0.494,0.149,19.5,99,7.8,92.8,http://www.basketball-reference.com/boxscores/201603190WAS.html
0.49,0.173,34.4,120,10.7,0.635,0.213,21.1,132,13.9,95.8,http://www.basketball-reference.com/boxscores/201603200DAL.html
0.488,0.157,39,94,16,0.546,0.215,6.7,85,15.2,83.9,http://www.basketball-reference.com/boxscores/201603200MIL.html
0.463,0.354,13.7,105,10.7,0.542,0.451,26.3,109,20.6,101.7,http://www.basketball-reference.com/boxscores/201603200NOP.html
0.438,0.125,25,88,10.5,0.374,0.132,33.9,80,12.5,90,http://www.basketball-reference.com/boxscores/201603200NYK.html
0.543,0.191,33.3,120,11.2,0.467,0.207,23.5,105,9.6,99.4,http://www.basketball-reference.com/boxscores/201603200PHI.html
0.53,0.145,18.4,100,11.7,0.469,0.358,29.8,105,9,94,http://www.basketball-reference.com/boxscores/201603200TOR.html
0.577,0.132,22.5,117,8.3,0.571,0.167,5.4,102,14.1,96.8,http://www.basketball-reference.com/boxscores/201603210ATL.html
0.446,0.14,27.5,96,9.8,0.512,0.235,22.5,107,12.8,96.8,http://www.basketball-reference.com/boxscores/201603210BOS.html
0.506,0.148,32.6,102,16.7,0.516,0.165,23.4,109,8.2,96.7,http://www.basketball-reference.com/boxscores/201603210CHI.html
0.453,0.116,20,88,14.9,0.448,0.149,20.8,91,12.8,96.9,http://www.basketball-reference.com/boxscores/201603210CHO.html
0.444,0.235,22.2,91,14.8,0.645,0.151,24.2,124,11.4,95.1,http://www.basketball-reference.com/boxscores/201603210CLE.html
0.572,0.053,14.7,91,14.1,0.465,0.153,22.2,92,11.5,89.1,http://www.basketball-reference.com/boxscores/201603210DET.html
0.413,0.113,20.8,75,14.8,0.494,0.136,17.1,91,12.2,89.7,http://www.basketball-reference.com/boxscores/201603210IND.html
0.54,0.172,32.5,109,14.1,0.482,0.305,24.4,104,13.6,97.1,http://www.basketball-reference.com/boxscores/201603210MIN.html
0.478,0.189,21.7,103,11.7,0.467,0.342,20.5,97,15.7,97.6,http://www.basketball-reference.com/boxscores/201603210PHO.html
